species_name,genome_file_name,cds_file_name,original_name
colletotrichum_higginsianum,colletotrichum_higginsianum_genomic.fna,colletotrichum_higginsianum_cds.fna,colletotrichum_higginsianum
colletotrichum_higginsianum,colletotrichum_higginsianum_imi_349063_genomic.fna,colletotrichum_higginsianum_imi_349063_cds.fna,colletotrichum_higginsianum_imi_349063
colletotrichum_higginsianum,colletotrichum_higginsianum_str._maff305635-rfp_genomic.fna,colletotrichum_higginsianum_str._maff305635-rfp_cds.fna,colletotrichum_higginsianum_str._maff305635-rfp
colletotrichum_incanum,colletotrichum_incanum_str._maff_238704_genomic.fna,colletotrichum_incanum_str._maff_238704_cds.fna,colletotrichum_incanum_str._maff_238704
colletotrichum_incanum,colletotrichum_incanum_str._maff238712_genomic.fna,colletotrichum_incanum_str._maff238712_cds.fna,colletotrichum_incanum_str._maff238712
colletotrichum_nymphaeae,colletotrichum_nymphaeae_sa-01_genomic.fna,colletotrichum_nymphaeae_sa-01_cds.fna,colletotrichum_nymphaeae_sa-01
colletotrichum_orbiculare,colletotrichum_orbiculare_genomic.fna,colletotrichum_orbiculare_cds.fna,colletotrichum_orbiculare
colletotrichum_orchidophilum,colletotrichum_orchidophilum_str._imi_309357_genomic.fna,colletotrichum_orchidophilum_str._imi_309357_cds.fna,colletotrichum_orchidophilum_str._imi_309357
colletotrichum_salicis,colletotrichum_salicis_str._cbs_607.94_genomic.fna,colletotrichum_salicis_str._cbs_607.94_cds.fna,colletotrichum_salicis_str._cbs_607.94
colletotrichum_shisoi,colletotrichum_shisoi_str._pg-2018a_genomic.fna,colletotrichum_shisoi_str._pg-2018a_cds.fna,colletotrichum_shisoi_str._pg-2018a
colletotrichum_sidae,colletotrichum_sidae_genomic.fna,colletotrichum_sidae_cds.fna,colletotrichum_sidae
colletotrichum_simmondsii,colletotrichum_simmondsii_str._cbs122122_genomic.fna,colletotrichum_simmondsii_str._cbs122122_cds.fna,colletotrichum_simmondsii_str._cbs122122
colletotrichum_spinosum,colletotrichum_spinosum_genomic.fna,colletotrichum_spinosum_cds.fna,colletotrichum_spinosum
colletotrichum_sublineola,colletotrichum_sublineola_str._tx430bb_genomic.fna,colletotrichum_sublineola_str._tx430bb_cds.fna,colletotrichum_sublineola_str._tx430bb
colletotrichum_tanaceti,colletotrichum_tanaceti_genomic.fna,colletotrichum_tanaceti_cds.fna,colletotrichum_tanaceti
colletotrichum_tofieldiae,colletotrichum_tofieldiae_str._0861_genomic.fna,colletotrichum_tofieldiae_str._0861_cds.fna,colletotrichum_tofieldiae_str._0861
colletotrichum_trifolii,colletotrichum_trifolii_str._543-2_genomic.fna,colletotrichum_trifolii_str._543-2_cds.fna,colletotrichum_trifolii_str._543-2
conidiobolus_coronatus,conidiobolus_coronatus_nrrl_28638_genomic.fna,conidiobolus_coronatus_nrrl_28638_cds.fna,conidiobolus_coronatus_nrrl_28638
coniella_lustricola,coniella_lustricola_str._b22-t-1_genomic.fna,coniella_lustricola_str._b22-t-1_cds.fna,coniella_lustricola_str._b22-t-1
coniochaeta_ligniaria,coniochaeta_ligniaria_nrrl_30616_genomic.fna,coniochaeta_ligniaria_nrrl_30616_cds.fna,coniochaeta_ligniaria_nrrl_30616
coniochaeta_pulveracea,coniochaeta_pulveracea_str._cab683_genomic.fna,coniochaeta_pulveracea_str._cab683_cds.fna,coniochaeta_pulveracea_str._cab683
coniochaeta_sp.,coniochaeta_sp._2t2.1_genomic.fna,coniochaeta_sp._2t2.1_cds.fna,coniochaeta_sp._2t2.1
coniophora_puteana,coniophora_puteana_rwd-64-598_ss2_genomic.fna,coniophora_puteana_rwd-64-598_ss2_cds.fna,coniophora_puteana_rwd-64-598_ss2
coniosporium_apollinis,coniosporium_apollinis_cbs_100218_str._cbs_352.97_genomic.fna,coniosporium_apollinis_cbs_100218_str._cbs_352.97_cds.fna,coniosporium_apollinis_cbs_100218_str._cbs_352.97
coprinellus_micaceus,coprinellus_micaceus_str._fp101781_genomic.fna,coprinellus_micaceus_str._fp101781_cds.fna,coprinellus_micaceus_str._fp101781
coprinopsis_cinerea,coprinopsis_cinerea_okayama7#130_genomic.fna,coprinopsis_cinerea_okayama7#130_cds.fna,coprinopsis_cinerea_okayama7#130
coprinopsis_marcescibilis,coprinopsis_marcescibilis_str._cbs_121175_genomic.fna,coprinopsis_marcescibilis_str._cbs_121175_cds.fna,coprinopsis_marcescibilis_str._cbs_121175
cordyceps_fumosorosea,cordyceps_fumosorosea_arsef_2679_genomic.fna,cordyceps_fumosorosea_arsef_2679_cds.fna,cordyceps_fumosorosea_arsef_2679
cordyceps_javanica,cordyceps_javanica_genomic.fna,cordyceps_javanica_cds.fna,cordyceps_javanica
cordyceps_javanica,cordyceps_javanica_genomic.fna,cordyceps_javanica_cds.fna,cordyceps_javanica
cordyceps_militaris,cordyceps_militaris_cm01_genomic.fna,cordyceps_militaris_cm01_cds.fna,cordyceps_militaris_cm01
cordyceps_militaris,cordyceps_militaris_str._atcc_34164_genomic.fna,cordyceps_militaris_str._atcc_34164_cds.fna,cordyceps_militaris_str._atcc_34164
cordyceps_sp.,cordyceps_sp._rao-2017_genomic.fna,cordyceps_sp._rao-2017_cds.fna,cordyceps_sp._rao-2017
corynespora_cassiicola,corynespora_cassiicola_philippines_genomic.fna,corynespora_cassiicola_philippines_cds.fna,corynespora_cassiicola_philippines
crucibulum_laeve,crucibulum_laeve_str._cbs_166.37_genomic.fna,crucibulum_laeve_str._cbs_166.37_cds.fna,crucibulum_laeve_str._cbs_166.37
cryomyces_minteri,cryomyces_minteri_genomic.fna,cryomyces_minteri_cds.fna,cryomyces_minteri
cryptococcus_amylolentus,cryptococcus_amylolentus_cbs_6039_genomic.fna,cryptococcus_amylolentus_cbs_6039_cds.fna,cryptococcus_amylolentus_cbs_6039
cryptococcus_amylolentus,cryptococcus_amylolentus_cbs_6273_genomic.fna,cryptococcus_amylolentus_cbs_6273_cds.fna,cryptococcus_amylolentus_cbs_6273
cryptococcus_depauperatus,cryptococcus_depauperatus_cbs_7841_genomic.fna,cryptococcus_depauperatus_cbs_7841_cds.fna,cryptococcus_depauperatus_cbs_7841
cryptococcus_depauperatus,cryptococcus_depauperatus_cbs_7855_genomic.fna,cryptococcus_depauperatus_cbs_7855_cds.fna,cryptococcus_depauperatus_cbs_7855
cryptococcus_floricola,cryptococcus_floricola_str._dsm_27421_genomic.fna,cryptococcus_floricola_str._dsm_27421_cds.fna,cryptococcus_floricola_str._dsm_27421
cryptococcus_gattii,cryptococcus_gattii_ca1280_genomic.fna,cryptococcus_gattii_ca1280_cds.fna,cryptococcus_gattii_ca1280
cryptococcus_gattii,cryptococcus_gattii_ca1873_genomic.fna,cryptococcus_gattii_ca1873_cds.fna,cryptococcus_gattii_ca1873
cryptococcus_gattii,cryptococcus_gattii_e566_genomic.fna,cryptococcus_gattii_e566_cds.fna,cryptococcus_gattii_e566
cryptococcus_gattii,cryptococcus_gattii_ejb2_genomic.fna,cryptococcus_gattii_ejb2_cds.fna,cryptococcus_gattii_ejb2
cryptococcus_gattii,cryptococcus_gattii_nt-10_genomic.fna,cryptococcus_gattii_nt-10_cds.fna,cryptococcus_gattii_nt-10
cryptococcus_gattii,cryptococcus_gattii_ru294_genomic.fna,cryptococcus_gattii_ru294_cds.fna,cryptococcus_gattii_ru294
cryptococcus_gattii,cryptococcus_gattii_vgii_ca1014_genomic.fna,cryptococcus_gattii_vgii_ca1014_cds.fna,cryptococcus_gattii_vgii_ca1014
cryptococcus_gattii,cryptococcus_gattii_vgii_cbs_10090_genomic.fna,cryptococcus_gattii_vgii_cbs_10090_cds.fna,cryptococcus_gattii_vgii_cbs_10090
cryptococcus_gattii,cryptococcus_gattii_vgii_la55_genomic.fna,cryptococcus_gattii_vgii_la55_cds.fna,cryptococcus_gattii_vgii_la55
cryptococcus_gattii,cryptococcus_gattii_vgii_mmrl2647_genomic.fna,cryptococcus_gattii_vgii_mmrl2647_cds.fna,cryptococcus_gattii_vgii_mmrl2647
cryptococcus_gattii,cryptococcus_gattii_vgii_r265_genomic.fna,cryptococcus_gattii_vgii_r265_cds.fna,cryptococcus_gattii_vgii_r265
cryptococcus_gattii,cryptococcus_gattii_vgii_ram5_genomic.fna,cryptococcus_gattii_vgii_ram5_cds.fna,cryptococcus_gattii_vgii_ram5
cryptococcus_gattii,cryptococcus_gattii_vgiv_ind107_genomic.fna,cryptococcus_gattii_vgiv_ind107_cds.fna,cryptococcus_gattii_vgiv_ind107
cryptococcus_gattii,cryptococcus_gattii_wm276_genomic.fna,cryptococcus_gattii_wm276_cds.fna,cryptococcus_gattii_wm276
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_125.91_genomic.fna,cryptococcus_neoformans_var._grubii_125.91_cds.fna,cryptococcus_neoformans_var._grubii_125.91
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_a1-35-8_genomic.fna,cryptococcus_neoformans_var._grubii_a1-35-8_cds.fna,cryptococcus_neoformans_var._grubii_a1-35-8
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_a2-102-5_genomic.fna,cryptococcus_neoformans_var._grubii_a2-102-5_cds.fna,cryptococcus_neoformans_var._grubii_a2-102-5
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_a5-35-17_genomic.fna,cryptococcus_neoformans_var._grubii_a5-35-17_cds.fna,cryptococcus_neoformans_var._grubii_a5-35-17
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_ad1-7a_genomic.fna,cryptococcus_neoformans_var._grubii_ad1-7a_cds.fna,cryptococcus_neoformans_var._grubii_ad1-7a
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_ad1-83a_genomic.fna,cryptococcus_neoformans_var._grubii_ad1-83a_cds.fna,cryptococcus_neoformans_var._grubii_ad1-83a
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_ad2-60a_genomic.fna,cryptococcus_neoformans_var._grubii_ad2-60a_cds.fna,cryptococcus_neoformans_var._grubii_ad2-60a
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_br795_genomic.fna,cryptococcus_neoformans_var._grubii_br795_cds.fna,cryptococcus_neoformans_var._grubii_br795
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_bt1_genomic.fna,cryptococcus_neoformans_var._grubii_bt1_cds.fna,cryptococcus_neoformans_var._grubii_bt1
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_bt120_genomic.fna,cryptococcus_neoformans_var._grubii_bt120_cds.fna,cryptococcus_neoformans_var._grubii_bt120
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_bt15_genomic.fna,cryptococcus_neoformans_var._grubii_bt15_cds.fna,cryptococcus_neoformans_var._grubii_bt15
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_bt63_genomic.fna,cryptococcus_neoformans_var._grubii_bt63_cds.fna,cryptococcus_neoformans_var._grubii_bt63
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_bt85_genomic.fna,cryptococcus_neoformans_var._grubii_bt85_cds.fna,cryptococcus_neoformans_var._grubii_bt85
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_c23_genomic.fna,cryptococcus_neoformans_var._grubii_c23_cds.fna,cryptococcus_neoformans_var._grubii_c23
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_chc193_genomic.fna,cryptococcus_neoformans_var._grubii_chc193_cds.fna,cryptococcus_neoformans_var._grubii_chc193
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_d17-1_genomic.fna,cryptococcus_neoformans_var._grubii_d17-1_cds.fna,cryptococcus_neoformans_var._grubii_d17-1
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_gb118_genomic.fna,cryptococcus_neoformans_var._grubii_gb118_cds.fna,cryptococcus_neoformans_var._grubii_gb118
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_h99_genomic.fna,cryptococcus_neoformans_var._grubii_h99_cds.fna,cryptococcus_neoformans_var._grubii_h99
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_mw-rsa1955_genomic.fna,cryptococcus_neoformans_var._grubii_mw-rsa1955_cds.fna,cryptococcus_neoformans_var._grubii_mw-rsa1955
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_mw-rsa36_genomic.fna,cryptococcus_neoformans_var._grubii_mw-rsa36_cds.fna,cryptococcus_neoformans_var._grubii_mw-rsa36
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_mw-rsa852_genomic.fna,cryptococcus_neoformans_var._grubii_mw-rsa852_cds.fna,cryptococcus_neoformans_var._grubii_mw-rsa852
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_th84_genomic.fna,cryptococcus_neoformans_var._grubii_th84_cds.fna,cryptococcus_neoformans_var._grubii_th84
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_tu259-1_genomic.fna,cryptococcus_neoformans_var._grubii_tu259-1_cds.fna,cryptococcus_neoformans_var._grubii_tu259-1
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_tu401-1_genomic.fna,cryptococcus_neoformans_var._grubii_tu401-1_cds.fna,cryptococcus_neoformans_var._grubii_tu401-1
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_ze90-1_genomic.fna,cryptococcus_neoformans_var._grubii_ze90-1_cds.fna,cryptococcus_neoformans_var._grubii_ze90-1
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_c45_genomic.fna,cryptococcus_neoformans_var._grubii_c45_cds.fna,cryptococcus_neoformans_var._grubii_c45
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_c8_genomic.fna,cryptococcus_neoformans_var._grubii_c8_cds.fna,cryptococcus_neoformans_var._grubii_c8
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._cctp51_genomic.fna,cryptococcus_neoformans_var._grubii_str._cctp51_cds.fna,cryptococcus_neoformans_var._grubii_str._cctp51
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._cm20_genomic.fna,cryptococcus_neoformans_var._grubii_str._cm20_cds.fna,cryptococcus_neoformans_var._grubii_str._cm20
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._cm24_genomic.fna,cryptococcus_neoformans_var._grubii_str._cm24_cds.fna,cryptococcus_neoformans_var._grubii_str._cm24
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._cm36_genomic.fna,cryptococcus_neoformans_var._grubii_str._cm36_cds.fna,cryptococcus_neoformans_var._grubii_str._cm36
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._cm50_genomic.fna,cryptococcus_neoformans_var._grubii_str._cm50_cds.fna,cryptococcus_neoformans_var._grubii_str._cm50
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._cm52_genomic.fna,cryptococcus_neoformans_var._grubii_str._cm52_cds.fna,cryptococcus_neoformans_var._grubii_str._cm52
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._cm64_genomic.fna,cryptococcus_neoformans_var._grubii_str._cm64_cds.fna,cryptococcus_neoformans_var._grubii_str._cm64
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._kn99_genomic.fna,cryptococcus_neoformans_var._grubii_str._kn99_cds.fna,cryptococcus_neoformans_var._grubii_str._kn99
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._rct21_genomic.fna,cryptococcus_neoformans_var._grubii_str._rct21_cds.fna,cryptococcus_neoformans_var._grubii_str._rct21
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._rct54_genomic.fna,cryptococcus_neoformans_var._grubii_str._rct54_cds.fna,cryptococcus_neoformans_var._grubii_str._rct54
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._rct6_genomic.fna,cryptococcus_neoformans_var._grubii_str._rct6_cds.fna,cryptococcus_neoformans_var._grubii_str._rct6
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._v2_genomic.fna,cryptococcus_neoformans_var._grubii_str._v2_cds.fna,cryptococcus_neoformans_var._grubii_str._v2
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._v31_genomic.fna,cryptococcus_neoformans_var._grubii_str._v31_cds.fna,cryptococcus_neoformans_var._grubii_str._v31
cryptococcus_neoformans,cryptococcus_neoformans_var._grubii_str._wm-1408_genomic.fna,cryptococcus_neoformans_var._grubii_str._wm-1408_cds.fna,cryptococcus_neoformans_var._grubii_str._wm-1408
cryptococcus_neoformans,cryptococcus_neoformans_var._neoformans_b-3501a_genomic.fna,cryptococcus_neoformans_var._neoformans_b-3501a_cds.fna,cryptococcus_neoformans_var._neoformans_b-3501a
cryptococcus_neoformans,cryptococcus_neoformans_var._neoformans_jec21_genomic.fna,cryptococcus_neoformans_var._neoformans_jec21_cds.fna,cryptococcus_neoformans_var._neoformans_jec21
cryptococcus_wingfieldii,cryptococcus_wingfieldii_cbs_7118_genomic.fna,cryptococcus_wingfieldii_cbs_7118_cds.fna,cryptococcus_wingfieldii_cbs_7118
cutaneotrichosporon_oleaginosum,cutaneotrichosporon_oleaginosum_genomic.fna,cutaneotrichosporon_oleaginosum_cds.fna,cutaneotrichosporon_oleaginosum
cutaneotrichosporon_oleaginosum,cutaneotrichosporon_oleaginosum_str._ibc0246_genomic.fna,cutaneotrichosporon_oleaginosum_str._ibc0246_cds.fna,cutaneotrichosporon_oleaginosum_str._ibc0246
cyberlindnera_fabianii,cyberlindnera_fabianii_str._65_genomic.fna,cyberlindnera_fabianii_str._65_cds.fna,cyberlindnera_fabianii_str._65
cyberlindnera_fabianii,cyberlindnera_fabianii_str._yjs4271_genomic.fna,cyberlindnera_fabianii_str._yjs4271_cds.fna,cyberlindnera_fabianii_str._yjs4271
cyberlindnera_jadinii,cyberlindnera_jadinii_nrrl_y-1542_genomic.fna,cyberlindnera_jadinii_nrrl_y-1542_cds.fna,cyberlindnera_jadinii_nrrl_y-1542
cyberlindnera_jadinii,cyberlindnera_jadinii_str._cbs1600_genomic.fna,cyberlindnera_jadinii_str._cbs1600_cds.fna,cyberlindnera_jadinii_str._cbs1600
cylindrobasidium_torrendii,cylindrobasidium_torrendii_fp15055_ss-10_genomic.fna,cylindrobasidium_torrendii_fp15055_ss-10_cds.fna,cylindrobasidium_torrendii_fp15055_ss-10
cyphellophora_europaea,cyphellophora_europaea_cbs_101466_genomic.fna,cyphellophora_europaea_cbs_101466_cds.fna,cyphellophora_europaea_cbs_101466
cytospora_leucostoma,cytospora_leucostoma_genomic.fna,cytospora_leucostoma_cds.fna,cytospora_leucostoma
dacryopinax_primogenitus,dacryopinax_primogenitus_str._djm-731_ss1_genomic.fna,dacryopinax_primogenitus_str._djm-731_ss1_cds.fna,dacryopinax_primogenitus_str._djm-731_ss1
dactylellina_haptotyla,dactylellina_haptotyla_cbs_200.50_genomic.fna,dactylellina_haptotyla_cbs_200.50_cds.fna,dactylellina_haptotyla_cbs_200.50
daedalea_quercina,daedalea_quercina_l-15889_genomic.fna,daedalea_quercina_l-15889_cds.fna,daedalea_quercina_l-15889
daldinia_sp.,daldinia_sp._ec12_genomic.fna,daldinia_sp._ec12_cds.fna,daldinia_sp._ec12
debaryomyces_hansenii,debaryomyces_hansenii_cbs767_genomic.fna,debaryomyces_hansenii_cbs767_cds.fna,debaryomyces_hansenii_cbs767
decorospora_gaudefroyi,decorospora_gaudefroyi_str._p77_genomic.fna,decorospora_gaudefroyi_str._p77_cds.fna,decorospora_gaudefroyi_str._p77
dendrothele_bispora,dendrothele_bispora_cbs_962.96_genomic.fna,dendrothele_bispora_cbs_962.96_cds.fna,dendrothele_bispora_cbs_962.96
dentipellis_fragilis,dentipellis_fragilis_str._dsm_105465_genomic.fna,dentipellis_fragilis_str._dsm_105465_cds.fna,dentipellis_fragilis_str._dsm_105465
dentipellis_sp.,dentipellis_sp._kuc8613_genomic.fna,dentipellis_sp._kuc8613_cds.fna,dentipellis_sp._kuc8613
diaporthe_ampelina,diaporthe_ampelina_genomic.fna,diaporthe_ampelina_cds.fna,diaporthe_ampelina
dichomitus_squalens,dichomitus_squalens_lyad-421_ss1_genomic.fna,dichomitus_squalens_lyad-421_ss1_cds.fna,dichomitus_squalens_lyad-421_ss1
dichomitus_squalens,dichomitus_squalens_str._cbs_463.89_genomic.fna,dichomitus_squalens_str._cbs_463.89_cds.fna,dichomitus_squalens_str._cbs_463.89
dichomitus_squalens,dichomitus_squalens_str._cbs_464.89_genomic.fna,dichomitus_squalens_str._cbs_464.89_cds.fna,dichomitus_squalens_str._cbs_464.89
dichomitus_squalens,dichomitus_squalens_str._om18370.1_genomic.fna,dichomitus_squalens_str._om18370.1_cds.fna,dichomitus_squalens_str._om18370.1
didymella_exigua,didymella_exigua_cbs_183.55_genomic.fna,didymella_exigua_cbs_183.55_cds.fna,didymella_exigua_cbs_183.55
diplocarpon_rosae,diplocarpon_rosae_genomic.fna,diplocarpon_rosae_cds.fna,diplocarpon_rosae
diplodia_corticola,diplodia_corticola_str._cbs_112549_genomic.fna,diplodia_corticola_str._cbs_112549_cds.fna,diplodia_corticola_str._cbs_112549
diplodia_seriata,diplodia_seriata_genomic.fna,diplodia_seriata_cds.fna,diplodia_seriata
diplodia_seriata,diplodia_seriata_str._f98.1_genomic.fna,diplodia_seriata_str._f98.1_cds.fna,diplodia_seriata_str._f98.1
diutina_rugosa,diutina_rugosa_genomic.fna,diutina_rugosa_cds.fna,diutina_rugosa
dothidotthia_symphoricarpi,dothidotthia_symphoricarpi_cbs_119687_genomic.fna,dothidotthia_symphoricarpi_cbs_119687_cds.fna,dothidotthia_symphoricarpi_cbs_119687
dothistroma_septosporum,dothistroma_septosporum_genomic.fna,dothistroma_septosporum_cds.fna,dothistroma_septosporum
drechmeria_coniospora,drechmeria_coniospora_str._arsef_6962_genomic.fna,drechmeria_coniospora_str._arsef_6962_cds.fna,drechmeria_coniospora_str._arsef_6962
drechslerella_stenobrocha,drechslerella_stenobrocha_248_genomic.fna,drechslerella_stenobrocha_248_cds.fna,drechslerella_stenobrocha_248
edhazardia_aedis,edhazardia_aedis_usnm_41457_genomic.fna,edhazardia_aedis_usnm_41457_cds.fna,edhazardia_aedis_usnm_41457
elaphomyces_granulatus,elaphomyces_granulatus_str._osc145934_genomic.fna,elaphomyces_granulatus_str._osc145934_cds.fna,elaphomyces_granulatus_str._osc145934
elsinoe_ampelina,elsinoe_ampelina_str._cect_20119_genomic.fna,elsinoe_ampelina_str._cect_20119_cds.fna,elsinoe_ampelina_str._cect_20119
elsinoe_australis,elsinoe_australis_genomic.fna,elsinoe_australis_cds.fna,elsinoe_australis
elsinoe_australis,elsinoe_australis_str._nl1_genomic.fna,elsinoe_australis_str._nl1_cds.fna,elsinoe_australis_str._nl1
emergomyces_pasteurianus,emergomyces_pasteurianus_ep9510_str._uamh_9510_genomic.fna,emergomyces_pasteurianus_ep9510_str._uamh_9510_cds.fna,emergomyces_pasteurianus_ep9510_str._uamh_9510
emmonsia_crescens,emmonsia_crescens_uamh_3008_genomic.fna,emmonsia_crescens_uamh_3008_cds.fna,emmonsia_crescens_uamh_3008
emmonsia_crescens,emmonsia_crescens_str._uamh4076_genomic.fna,emmonsia_crescens_str._uamh4076_cds.fna,emmonsia_crescens_str._uamh4076
emmonsia_sp.,emmonsia_sp._cac-2015a_str._cbs_136260_genomic.fna,emmonsia_sp._cac-2015a_str._cbs_136260_cds.fna,emmonsia_sp._cac-2015a_str._cbs_136260
encephalitozoon_cuniculi,encephalitozoon_cuniculi_ecuniii-l_genomic.fna,encephalitozoon_cuniculi_ecuniii-l_cds.fna,encephalitozoon_cuniculi_ecuniii-l
encephalitozoon_cuniculi,encephalitozoon_cuniculi_gb-m1_genomic.fna,encephalitozoon_cuniculi_gb-m1_cds.fna,encephalitozoon_cuniculi_gb-m1
encephalitozoon_hellem,encephalitozoon_hellem_atcc_50504_genomic.fna,encephalitozoon_hellem_atcc_50504_cds.fna,encephalitozoon_hellem_atcc_50504
encephalitozoon_intestinalis,encephalitozoon_intestinalis_atcc_50506_genomic.fna,encephalitozoon_intestinalis_atcc_50506_cds.fna,encephalitozoon_intestinalis_atcc_50506
encephalitozoon_romaleae,encephalitozoon_romaleae_sj-2008_genomic.fna,encephalitozoon_romaleae_sj-2008_cds.fna,encephalitozoon_romaleae_sj-2008
endocarpon_pusillum,endocarpon_pusillum_z07020_genomic.fna,endocarpon_pusillum_z07020_cds.fna,endocarpon_pusillum_z07020
endogone_sp.,endogone_sp._flas-f59071_genomic.fna,endogone_sp._flas-f59071_cds.fna,endogone_sp._flas-f59071
enterocytozoon_bieneusi,enterocytozoon_bieneusi_h348_genomic.fna,enterocytozoon_bieneusi_h348_cds.fna,enterocytozoon_bieneusi_h348
enterocytozoon_hepatopenaei,enterocytozoon_hepatopenaei_str._th1_genomic.fna,enterocytozoon_hepatopenaei_str._th1_cds.fna,enterocytozoon_hepatopenaei_str._th1
enterospora_canceri,enterospora_canceri_str._gb1_genomic.fna,enterospora_canceri_str._gb1_cds.fna,enterospora_canceri_str._gb1
epicoccum_nigrum,epicoccum_nigrum_str._icmp_19927_genomic.fna,epicoccum_nigrum_str._icmp_19927_cds.fna,epicoccum_nigrum_str._icmp_19927
eremomyces_bilateralis,eremomyces_bilateralis_cbs_781.70_genomic.fna,eremomyces_bilateralis_cbs_781.70_cds.fna,eremomyces_bilateralis_cbs_781.70
eremothecium_cymbalariae,eremothecium_cymbalariae_dbvpg#7215_genomic.fna,eremothecium_cymbalariae_dbvpg#7215_cds.fna,eremothecium_cymbalariae_dbvpg#7215
eremothecium_gossypii,eremothecium_gossypii_fdag1_genomic.fna,eremothecium_gossypii_fdag1_cds.fna,eremothecium_gossypii_fdag1
erysiphe_necator,erysiphe_necator_genomic.fna,erysiphe_necator_cds.fna,erysiphe_necator
erysiphe_pulchra,erysiphe_pulchra_genomic.fna,erysiphe_pulchra_cds.fna,erysiphe_pulchra
escovopsis_weberi,escovopsis_weberi_genomic.fna,escovopsis_weberi_cds.fna,escovopsis_weberi
eutypa_lata,eutypa_lata_ucrel1_genomic.fna,eutypa_lata_ucrel1_cds.fna,eutypa_lata_ucrel1
exidia_glandulosa,exidia_glandulosa_hhb12029_genomic.fna,exidia_glandulosa_hhb12029_cds.fna,exidia_glandulosa_hhb12029
exophiala_aquamarina,exophiala_aquamarina_cbs_119918_genomic.fna,exophiala_aquamarina_cbs_119918_cds.fna,exophiala_aquamarina_cbs_119918
exophiala_mesophila,exophiala_mesophila_genomic.fna,exophiala_mesophila_cds.fna,exophiala_mesophila
exophiala_mesophila,exophiala_mesophila_str._cbs_40295_genomic.fna,exophiala_mesophila_str._cbs_40295_cds.fna,exophiala_mesophila_str._cbs_40295
exophiala_oligosperma,exophiala_oligosperma_str._cbs_72588_genomic.fna,exophiala_oligosperma_str._cbs_72588_cds.fna,exophiala_oligosperma_str._cbs_72588
exophiala_sideris,exophiala_sideris_str._cbs_121828_genomic.fna,exophiala_sideris_str._cbs_121828_cds.fna,exophiala_sideris_str._cbs_121828
exophiala_spinifera,exophiala_spinifera_str._cbs_89968_genomic.fna,exophiala_spinifera_str._cbs_89968_cds.fna,exophiala_spinifera_str._cbs_89968
exophiala_xenobiotica,exophiala_xenobiotica_str._cbs_118157_genomic.fna,exophiala_xenobiotica_str._cbs_118157_cds.fna,exophiala_xenobiotica_str._cbs_118157
exserohilum_turcica,exserohilum_turcica_et28a_genomic.fna,exserohilum_turcica_et28a_cds.fna,exserohilum_turcica_et28a
fibroporia_radiculosa,fibroporia_radiculosa_str._tffh_294_genomic.fna,fibroporia_radiculosa_str._tffh_294_cds.fna,fibroporia_radiculosa_str._tffh_294
fibularhizoctonia_sp.,fibularhizoctonia_sp._cbs_109695_genomic.fna,fibularhizoctonia_sp._cbs_109695_cds.fna,fibularhizoctonia_sp._cbs_109695
