species_name,genome_file_name,cds_file_name,original_name
wallemia_ichthyophaga,wallemia_ichthyophaga_genomic.fna,wallemia_ichthyophaga_cds.fna,wallemia_ichthyophaga
aspergillus_glaucus,aspergillus_glaucus_genomic.fna,aspergillus_glaucus_cds.fna,aspergillus_glaucus
pyrenophora_seminiperda,pyrenophora_seminiperda_genomic.fna,pyrenophora_seminiperda_cds.fna,pyrenophora_seminiperda
malassezia_sympodialis,malassezia_sympodialis_genomic.fna,malassezia_sympodialis_cds.fna,malassezia_sympodialis
kwoniella_dejecticola,kwoniella_dejecticola_genomic.fna,kwoniella_dejecticola_cds.fna,kwoniella_dejecticola
kwoniella_bestiolae,kwoniella_bestiolae_genomic.fna,kwoniella_bestiolae_cds.fna,kwoniella_bestiolae
kwoniella_pini,kwoniella_pini_genomic.fna,kwoniella_pini_cds.fna,kwoniella_pini
phaeoacremonium_minimum,phaeoacremonium_minimum_genomic.fna,phaeoacremonium_minimum_cds.fna,phaeoacremonium_minimum
cladophialophora_psammophila,cladophialophora_psammophila_genomic.fna,cladophialophora_psammophila_cds.fna,cladophialophora_psammophila
moesziomyces_antarcticus,moesziomyces_antarcticus_genomic.fna,moesziomyces_antarcticus_cds.fna,moesziomyces_antarcticus
stachybotrys_chlorohalonata,stachybotrys_chlorohalonata_genomic.fna,stachybotrys_chlorohalonata_cds.fna,stachybotrys_chlorohalonata
cladophialophora_carrionii,cladophialophora_carrionii_genomic.fna,cladophialophora_carrionii_cds.fna,cladophialophora_carrionii
metarhizium_brunneum,metarhizium_brunneum_genomic.fna,metarhizium_brunneum_cds.fna,metarhizium_brunneum
metarhizium_guizhouense,metarhizium_guizhouense_genomic.fna,metarhizium_guizhouense_cds.fna,metarhizium_guizhouense
lachancea_meyersii,lachancea_meyersii_genomic.fna,lachancea_meyersii_cds.fna,lachancea_meyersii
lachancea_nothofagi,lachancea_nothofagi_genomic.fna,lachancea_nothofagi_cds.fna,lachancea_nothofagi
emmonsia_crescens,emmonsia_crescens_genomic.fna,emmonsia_crescens_cds.fna,emmonsia_crescens
paracoccidioides_lutzii,paracoccidioides_lutzii_genomic.fna,paracoccidioides_lutzii_cds.fna,paracoccidioides_lutzii
colletotrichum_orbiculare,colletotrichum_orbiculare_genomic.fna,colletotrichum_orbiculare_cds.fna,colletotrichum_orbiculare
pestalotiopsis_fici,pestalotiopsis_fici_genomic.fna,pestalotiopsis_fici_cds.fna,pestalotiopsis_fici
cyphellophora_europaea,cyphellophora_europaea_genomic.fna,cyphellophora_europaea_cds.fna,cyphellophora_europaea
pichia_kudriavzevii,pichia_kudriavzevii_genomic.fna,pichia_kudriavzevii_cds.fna,pichia_kudriavzevii
aspergillus_wentii,aspergillus_wentii_genomic.fna,aspergillus_wentii_cds.fna,aspergillus_wentii
saccharomyces_uvarum,saccharomyces_uvarum_genomic.fna,saccharomyces_uvarum_cds.fna,saccharomyces_uvarum
vittaforma_corneae,vittaforma_corneae_genomic.fna,vittaforma_corneae_cds.fna,vittaforma_corneae
pichia_membranifaciens,pichia_membranifaciens_genomic.fna,pichia_membranifaciens_cds.fna,pichia_membranifaciens
ganoderma_sinense,ganoderma_sinense_genomic.fna,ganoderma_sinense_cds.fna,ganoderma_sinense
vairimorpha_apis,vairimorpha_apis_genomic.fna,vairimorpha_apis_cds.fna,vairimorpha_apis
ogataea_parapolymorpha,ogataea_parapolymorpha_genomic.fna,ogataea_parapolymorpha_cds.fna,ogataea_parapolymorpha
fusarium_pseudograminearum,fusarium_pseudograminearum_genomic.fna,fusarium_pseudograminearum_cds.fna,fusarium_pseudograminearum
neolecta_irregularis,neolecta_irregularis_genomic.fna,neolecta_irregularis_cds.fna,neolecta_irregularis
dichomitus_squalens,dichomitus_squalens_genomic.fna,dichomitus_squalens_cds.fna,dichomitus_squalens
heterobasidion_irregulare,heterobasidion_irregulare_genomic.fna,heterobasidion_irregulare_cds.fna,heterobasidion_irregulare
exophiala_aquamarina,exophiala_aquamarina_genomic.fna,exophiala_aquamarina_cds.fna,exophiala_aquamarina
cladophialophora_yegresii,cladophialophora_yegresii_genomic.fna,cladophialophora_yegresii_cds.fna,cladophialophora_yegresii
capronia_epimyces,capronia_epimyces_genomic.fna,capronia_epimyces_cds.fna,capronia_epimyces
capronia_coronata,capronia_coronata_genomic.fna,capronia_coronata_cds.fna,capronia_coronata
encephalitozoon_romaleae,encephalitozoon_romaleae_genomic.fna,encephalitozoon_romaleae_cds.fna,encephalitozoon_romaleae
bipolaris_victoriae,bipolaris_victoriae_genomic.fna,bipolaris_victoriae_cds.fna,bipolaris_victoriae
bipolaris_zeicola,bipolaris_zeicola_genomic.fna,bipolaris_zeicola_cds.fna,bipolaris_zeicola
bipolaris_oryzae,bipolaris_oryzae_genomic.fna,bipolaris_oryzae_cds.fna,bipolaris_oryzae
coniosporium_apollinis,coniosporium_apollinis_genomic.fna,coniosporium_apollinis_cds.fna,coniosporium_apollinis
metarhizium_robertsii,metarhizium_robertsii_genomic.fna,metarhizium_robertsii_cds.fna,metarhizium_robertsii
tolypocladium_ophioglossoides,tolypocladium_ophioglossoides_genomic.fna,tolypocladium_ophioglossoides_cds.fna,tolypocladium_ophioglossoides
fulvia_fulva,fulvia_fulva_genomic.fna,fulvia_fulva_cds.fna,fulvia_fulva
aspergillus_aculeatus,aspergillus_aculeatus_genomic.fna,aspergillus_aculeatus_cds.fna,aspergillus_aculeatus
amanita_thiersii,amanita_thiersii_genomic.fna,amanita_thiersii_cds.fna,amanita_thiersii
rozella_allomycis,rozella_allomycis_genomic.fna,rozella_allomycis_cds.fna,rozella_allomycis
kazachstania_naganishii,kazachstania_naganishii_genomic.fna,kazachstania_naganishii_cds.fna,kazachstania_naganishii
kazachstania_africana,kazachstania_africana_genomic.fna,kazachstania_africana_cds.fna,kazachstania_africana
tetrapisispora_blattae,tetrapisispora_blattae_genomic.fna,tetrapisispora_blattae_cds.fna,tetrapisispora_blattae
tetrapisispora_phaffii,tetrapisispora_phaffii_genomic.fna,tetrapisispora_phaffii_cds.fna,tetrapisispora_phaffii
epicoccum_nigrum,epicoccum_nigrum_genomic.fna,epicoccum_nigrum_cds.fna,epicoccum_nigrum
naumovozyma_dairenensis,naumovozyma_dairenensis_genomic.fna,naumovozyma_dairenensis_cds.fna,naumovozyma_dairenensis
alternaria_arborescens,alternaria_arborescens_genomic.fna,alternaria_arborescens_cds.fna,alternaria_arborescens
tortispora_caseinolytica,tortispora_caseinolytica_genomic.fna,tortispora_caseinolytica_cds.fna,tortispora_caseinolytica
oidiodendron_maius,oidiodendron_maius_genomic.fna,oidiodendron_maius_cds.fna,oidiodendron_maius
cordyceps_fumosorosea,cordyceps_fumosorosea_genomic.fna,cordyceps_fumosorosea_cds.fna,cordyceps_fumosorosea
moelleriella_libera,moelleriella_libera_genomic.fna,moelleriella_libera_cds.fna,moelleriella_libera
metarhizium_album,metarhizium_album_genomic.fna,metarhizium_album_cds.fna,metarhizium_album
sporothrix_insectorum,sporothrix_insectorum_genomic.fna,sporothrix_insectorum_cds.fna,sporothrix_insectorum
hirsutella_minnesotensis,hirsutella_minnesotensis_genomic.fna,hirsutella_minnesotensis_cds.fna,hirsutella_minnesotensis
drechslerella_stenobrocha,drechslerella_stenobrocha_genomic.fna,drechslerella_stenobrocha_cds.fna,drechslerella_stenobrocha
edhazardia_aedis,edhazardia_aedis_genomic.fna,edhazardia_aedis_cds.fna,edhazardia_aedis
eremothecium_cymbalariae,eremothecium_cymbalariae_genomic.fna,eremothecium_cymbalariae_cds.fna,eremothecium_cymbalariae
encephalitozoon_hellem,encephalitozoon_hellem_genomic.fna,encephalitozoon_hellem_cds.fna,encephalitozoon_hellem
colletotrichum_higginsianum,colletotrichum_higginsianum_genomic.fna,colletotrichum_higginsianum_cds.fna,colletotrichum_higginsianum
tremella_mesenterica,tremella_mesenterica_genomic.fna,tremella_mesenterica_cds.fna,tremella_mesenterica
nosema_bombycis,nosema_bombycis_genomic.fna,nosema_bombycis_cds.fna,nosema_bombycis
saitoella_complicata,saitoella_complicata_genomic.fna,saitoella_complicata_cds.fna,saitoella_complicata
thermothelomyces_thermophilus,thermothelomyces_thermophilus_genomic.fna,thermothelomyces_thermophilus_cds.fna,thermothelomyces_thermophilus
cordyceps_militaris,cordyceps_militaris_genomic.fna,cordyceps_militaris_cds.fna,cordyceps_militaris
hypholoma_sublateritium,hypholoma_sublateritium_genomic.fna,hypholoma_sublateritium_cds.fna,hypholoma_sublateritium
botryobasidium_botryosum,botryobasidium_botryosum_genomic.fna,botryobasidium_botryosum_cds.fna,botryobasidium_botryosum
pachysolen_tannophilus,pachysolen_tannophilus_genomic.fna,pachysolen_tannophilus_cds.fna,pachysolen_tannophilus
coemansia_reversa,coemansia_reversa_genomic.fna,coemansia_reversa_cds.fna,coemansia_reversa
conidiobolus_coronatus,conidiobolus_coronatus_genomic.fna,conidiobolus_coronatus_cds.fna,conidiobolus_coronatus
hanseniaspora_valbyensis,hanseniaspora_valbyensis_genomic.fna,hanseniaspora_valbyensis_cds.fna,hanseniaspora_valbyensis
gloeophyllum_trabeum,gloeophyllum_trabeum_genomic.fna,gloeophyllum_trabeum_cds.fna,gloeophyllum_trabeum
vavraia_culicis,vavraia_culicis_genomic.fna,vavraia_culicis_cds.fna,vavraia_culicis
piloderma_croceum,piloderma_croceum_genomic.fna,piloderma_croceum_cds.fna,piloderma_croceum
gelatoporia_subvermispora,gelatoporia_subvermispora_genomic.fna,gelatoporia_subvermispora_cds.fna,gelatoporia_subvermispora
fomitiporia_mediterranea,fomitiporia_mediterranea_genomic.fna,fomitiporia_mediterranea_cds.fna,fomitiporia_mediterranea
trametes_versicolor,trametes_versicolor_genomic.fna,trametes_versicolor_cds.fna,trametes_versicolor
coniophora_puteana,coniophora_puteana_genomic.fna,coniophora_puteana_cds.fna,coniophora_puteana
bipolaris_sorokiniana,bipolaris_sorokiniana_genomic.fna,bipolaris_sorokiniana_cds.fna,bipolaris_sorokiniana
spathaspora_passalidarum,spathaspora_passalidarum_genomic.fna,spathaspora_passalidarum_cds.fna,spathaspora_passalidarum
mixia_osmundae,mixia_osmundae_genomic.fna,mixia_osmundae_cds.fna,mixia_osmundae
stereum_hirsutum,stereum_hirsutum_genomic.fna,stereum_hirsutum_cds.fna,stereum_hirsutum
punctularia_strigosozonata,punctularia_strigosozonata_genomic.fna,punctularia_strigosozonata_cds.fna,punctularia_strigosozonata
sphaerulina_musiva,sphaerulina_musiva_genomic.fna,sphaerulina_musiva_cds.fna,sphaerulina_musiva
exophiala_dermatitidis,exophiala_dermatitidis_genomic.fna,exophiala_dermatitidis_cds.fna,exophiala_dermatitidis
thermochaetoides_thermophila,thermochaetoides_thermophila_genomic.fna,thermochaetoides_thermophila_cds.fna,thermochaetoides_thermophila
melampsora_laricis-populina,melampsora_laricis-populina_genomic.fna,melampsora_laricis-populina_cds.fna,melampsora_laricis-populina
encephalitozoon_intestinalis,encephalitozoon_intestinalis_genomic.fna,encephalitozoon_intestinalis_cds.fna,encephalitozoon_intestinalis
metarhizium_acridum,metarhizium_acridum_genomic.fna,metarhizium_acridum_cds.fna,metarhizium_acridum
trichoderma_harzianum,trichoderma_harzianum_genomic.fna,trichoderma_harzianum_cds.fna,trichoderma_harzianum
fusarium_proliferatum,fusarium_proliferatum_genomic.fna,fusarium_proliferatum_cds.fna,fusarium_proliferatum
grosmannia_clavigera,grosmannia_clavigera_genomic.fna,grosmannia_clavigera_cds.fna,grosmannia_clavigera
trichophyton_verrucosum,trichophyton_verrucosum_genomic.fna,trichophyton_verrucosum_cds.fna,trichophyton_verrucosum
schizosaccharomyces_cryophilus,schizosaccharomyces_cryophilus_genomic.fna,schizosaccharomyces_cryophilus_cds.fna,schizosaccharomyces_cryophilus
sordaria_macrospora,sordaria_macrospora_genomic.fna,sordaria_macrospora_cds.fna,sordaria_macrospora
magnaporthiopsis_poae,magnaporthiopsis_poae_genomic.fna,magnaporthiopsis_poae_cds.fna,magnaporthiopsis_poae
phanerochaete_carnosa,phanerochaete_carnosa_genomic.fna,phanerochaete_carnosa_cds.fna,phanerochaete_carnosa
tuber_melanosporum,tuber_melanosporum_genomic.fna,tuber_melanosporum_cds.fna,tuber_melanosporum
colletotrichum_graminicola,colletotrichum_graminicola_genomic.fna,colletotrichum_graminicola_cds.fna,colletotrichum_graminicola
aspergillus_carbonarius,aspergillus_carbonarius_genomic.fna,aspergillus_carbonarius_cds.fna,aspergillus_carbonarius
rhodotorula_graminis,rhodotorula_graminis_genomic.fna,rhodotorula_graminis_cds.fna,rhodotorula_graminis
beauveria_brongniartii,beauveria_brongniartii_genomic.fna,beauveria_brongniartii_cds.fna,beauveria_brongniartii
cryphonectria_parasitica,cryphonectria_parasitica_genomic.fna,cryphonectria_parasitica_cds.fna,cryphonectria_parasitica
podila_verticillata,podila_verticillata_genomic.fna,podila_verticillata_cds.fna,podila_verticillata
nannizzia_gypsea,nannizzia_gypsea_genomic.fna,nannizzia_gypsea_cds.fna,nannizzia_gypsea
trichophyton_tonsurans,trichophyton_tonsurans_genomic.fna,trichophyton_tonsurans_cds.fna,trichophyton_tonsurans
trichophyton_equinum,trichophyton_equinum_genomic.fna,trichophyton_equinum_cds.fna,trichophyton_equinum
microsporum_canis,microsporum_canis_genomic.fna,microsporum_canis_cds.fna,microsporum_canis
talaromyces_stipitatus,talaromyces_stipitatus_genomic.fna,talaromyces_stipitatus_cds.fna,talaromyces_stipitatus
vanderwaltozyma_polyspora,vanderwaltozyma_polyspora_genomic.fna,vanderwaltozyma_polyspora_cds.fna,vanderwaltozyma_polyspora
pyrenophora_tritici-repentis,pyrenophora_tritici-repentis_genomic.fna,pyrenophora_tritici-repentis_cds.fna,pyrenophora_tritici-repentis
malassezia_restricta,malassezia_restricta_genomic.fna,malassezia_restricta_cds.fna,malassezia_restricta
laccaria_bicolor,laccaria_bicolor_genomic.fna,laccaria_bicolor_cds.fna,laccaria_bicolor
ascosphaera_apis,ascosphaera_apis_genomic.fna,ascosphaera_apis_cds.fna,ascosphaera_apis
phycomyces_blakesleeanus,phycomyces_blakesleeanus_genomic.fna,phycomyces_blakesleeanus_cds.fna,phycomyces_blakesleeanus
aspergillus_fischeri,aspergillus_fischeri_genomic.fna,aspergillus_fischeri_cds.fna,aspergillus_fischeri
aspergillus_clavatus,aspergillus_clavatus_genomic.fna,aspergillus_clavatus_cds.fna,aspergillus_clavatus
fusarium_verticillioides,fusarium_verticillioides_genomic.fna,fusarium_verticillioides_cds.fna,fusarium_verticillioides
sclerotinia_sclerotiorum,sclerotinia_sclerotiorum_genomic.fna,sclerotinia_sclerotiorum_cds.fna,sclerotinia_sclerotiorum
schizosaccharomyces_japonicus,schizosaccharomyces_japonicus_genomic.fna,schizosaccharomyces_japonicus_cds.fna,schizosaccharomyces_japonicus
schizosaccharomyces_octosporus,schizosaccharomyces_octosporus_genomic.fna,schizosaccharomyces_octosporus_cds.fna,schizosaccharomyces_octosporus
candida_dubliniensis,candida_dubliniensis_genomic.fna,candida_dubliniensis_cds.fna,candida_dubliniensis
spizellomyces_punctatus,spizellomyces_punctatus_genomic.fna,spizellomyces_punctatus_cds.fna,spizellomyces_punctatus
scheffersomyces_stipitis,scheffersomyces_stipitis_genomic.fna,scheffersomyces_stipitis_cds.fna,scheffersomyces_stipitis
paxillus_involutus,paxillus_involutus_genomic.fna,paxillus_involutus_cds.fna,paxillus_involutus
allomyces_macrogynus,allomyces_macrogynus_genomic.fna,allomyces_macrogynus_cds.fna,allomyces_macrogynus
uncinocarpus_reesii,uncinocarpus_reesii_genomic.fna,uncinocarpus_reesii_cds.fna,uncinocarpus_reesii
lodderomyces_elongisporus,lodderomyces_elongisporus_genomic.fna,lodderomyces_elongisporus_cds.fna,lodderomyces_elongisporus
chaetomium_globosum,chaetomium_globosum_genomic.fna,chaetomium_globosum_cds.fna,chaetomium_globosum
meyerozyma_guilliermondii,meyerozyma_guilliermondii_genomic.fna,meyerozyma_guilliermondii_cds.fna,meyerozyma_guilliermondii
candida_tropicalis,candida_tropicalis_genomic.fna,candida_tropicalis_cds.fna,candida_tropicalis
lachancea_thermotolerans,lachancea_thermotolerans_genomic.fna,lachancea_thermotolerans_cds.fna,lachancea_thermotolerans
nakaseomyces_glabratus,nakaseomyces_glabratus_genomic.fna,nakaseomyces_glabratus_cds.fna,nakaseomyces_glabratus
ustilago_maydis,ustilago_maydis_genomic.fna,ustilago_maydis_cds.fna,ustilago_maydis
saccharomyces_paradoxus,saccharomyces_paradoxus_genomic.fna,saccharomyces_paradoxus_cds.fna,saccharomyces_paradoxus
saccharomyces_mikatae,saccharomyces_mikatae_genomic.fna,saccharomyces_mikatae_cds.fna,saccharomyces_mikatae
fusarium_graminearum,fusarium_graminearum_genomic.fna,fusarium_graminearum_cds.fna,fusarium_graminearum
neurospora_crassa,neurospora_crassa_genomic.fna,neurospora_crassa_cds.fna,neurospora_crassa
aspergillus_nidulans,aspergillus_nidulans_genomic.fna,aspergillus_nidulans_cds.fna,aspergillus_nidulans
cyphobasidiales_sp.,cyphobasidiales_sp._tagirdzhanova-0007_genomic.fna,cyphobasidiales_sp._tagirdzhanova-0007_cds.fna,cyphobasidiales_sp._tagirdzhanova-0007
cercophora_samala,cercophora_samala_genomic.fna,cercophora_samala_cds.fna,cercophora_samala
lasiodiplodia_hormozganensis,lasiodiplodia_hormozganensis_genomic.fna,lasiodiplodia_hormozganensis_cds.fna,lasiodiplodia_hormozganensis
colletotrichum_limetticola,colletotrichum_limetticola_genomic.fna,colletotrichum_limetticola_cds.fna,colletotrichum_limetticola
lentinula_aff.,lentinula_aff._lateritia_genomic.fna,lentinula_aff._lateritia_cds.fna,lentinula_aff._lateritia
lentinula_aff.,lentinula_aff._detonsa_genomic.fna,lentinula_aff._detonsa_cds.fna,lentinula_aff._detonsa
penicillium_thymicola,penicillium_thymicola_genomic.fna,penicillium_thymicola_cds.fna,penicillium_thymicola
pleurostoma_richardsiae,pleurostoma_richardsiae_genomic.fna,pleurostoma_richardsiae_cds.fna,pleurostoma_richardsiae
lichtheimia_ornata,lichtheimia_ornata_genomic.fna,lichtheimia_ornata_cds.fna,lichtheimia_ornata
clonostachys_chloroleuca,clonostachys_chloroleuca_genomic.fna,clonostachys_chloroleuca_cds.fna,clonostachys_chloroleuca
malassezia_psittaci,malassezia_psittaci_genomic.fna,malassezia_psittaci_cds.fna,malassezia_psittaci
emydomyces_testavorans,emydomyces_testavorans_genomic.fna,emydomyces_testavorans_cds.fna,emydomyces_testavorans
aphanocladium_album,aphanocladium_album_genomic.fna,aphanocladium_album_cds.fna,aphanocladium_album
fomitopsis_schrenkii,fomitopsis_schrenkii_genomic.fna,fomitopsis_schrenkii_cds.fna,fomitopsis_schrenkii
trichoderma_breve,trichoderma_breve_genomic.fna,trichoderma_breve_cds.fna,trichoderma_breve
gnomoniopsis_smithogilvyi,gnomoniopsis_smithogilvyi_genomic.fna,gnomoniopsis_smithogilvyi_cds.fna,gnomoniopsis_smithogilvyi
lentinula_novae-zelandiae,lentinula_novae-zelandiae_genomic.fna,lentinula_novae-zelandiae_cds.fna,lentinula_novae-zelandiae
lentinula_boryana,lentinula_boryana_genomic.fna,lentinula_boryana_cds.fna,lentinula_boryana
leucocoprinus_birnbaumii,leucocoprinus_birnbaumii_genomic.fna,leucocoprinus_birnbaumii_cds.fna,leucocoprinus_birnbaumii
agrocybe_chaxingu,agrocybe_chaxingu_genomic.fna,agrocybe_chaxingu_cds.fna,agrocybe_chaxingu
coprinellus_aureogranulatus,coprinellus_aureogranulatus_genomic.fna,coprinellus_aureogranulatus_cds.fna,coprinellus_aureogranulatus
physisporinus_lineatus,physisporinus_lineatus_genomic.fna,physisporinus_lineatus_cds.fna,physisporinus_lineatus
physocladia_obscura,physocladia_obscura_genomic.fna,physocladia_obscura_cds.fna,physocladia_obscura
quaeritorhiza_haematococci,quaeritorhiza_haematococci_genomic.fna,quaeritorhiza_haematococci_cds.fna,quaeritorhiza_haematococci
rhizoclosmatium_hyalinum,rhizoclosmatium_hyalinum_genomic.fna,rhizoclosmatium_hyalinum_cds.fna,rhizoclosmatium_hyalinum
blyttiomyces_sp.,blyttiomyces_sp._jel0837_genomic.fna,blyttiomyces_sp._jel0837_cds.fna,blyttiomyces_sp._jel0837
borealophlyctis_nickersoniae,borealophlyctis_nickersoniae_genomic.fna,borealophlyctis_nickersoniae_cds.fna,borealophlyctis_nickersoniae
polyrhizophydium_stewartii,polyrhizophydium_stewartii_genomic.fna,polyrhizophydium_stewartii_cds.fna,polyrhizophydium_stewartii
lobulomyces_angularis,lobulomyces_angularis_genomic.fna,lobulomyces_angularis_cds.fna,lobulomyces_angularis
allomyces_arbusculus,allomyces_arbusculus_genomic.fna,allomyces_arbusculus_cds.fna,allomyces_arbusculus
gonapodya_sp.,gonapodya_sp._jel0774_genomic.fna,gonapodya_sp._jel0774_cds.fna,gonapodya_sp._jel0774
entophlyctis_sp.,entophlyctis_sp._jel0112_genomic.fna,entophlyctis_sp._jel0112_cds.fna,entophlyctis_sp._jel0112
kappamyces_sp.,kappamyces_sp._jel0680_genomic.fna,kappamyces_sp._jel0680_cds.fna,kappamyces_sp._jel0680
chytridiales_sp.,chytridiales_sp._jel_0842_genomic.fna,chytridiales_sp._jel_0842_cds.fna,chytridiales_sp._jel_0842
clydaea_vesicula,clydaea_vesicula_genomic.fna,clydaea_vesicula_cds.fna,clydaea_vesicula
chytridiaceae_sp.,chytridiaceae_sp._pml-2015_genomic.fna,chytridiaceae_sp._pml-2015_cds.fna,chytridiaceae_sp._pml-2015
entophlyctis_luteolus,entophlyctis_luteolus_genomic.fna,entophlyctis_luteolus_cds.fna,entophlyctis_luteolus
irineochytrium_annulatum,irineochytrium_annulatum_genomic.fna,irineochytrium_annulatum_cds.fna,irineochytrium_annulatum
gaertneriomyces_sp.,gaertneriomyces_sp._jel0708_genomic.fna,gaertneriomyces_sp._jel0708_cds.fna,gaertneriomyces_sp._jel0708
phlyctochytrium_bullatum,phlyctochytrium_bullatum_genomic.fna,phlyctochytrium_bullatum_cds.fna,phlyctochytrium_bullatum
geranomyces_michiganensis,geranomyces_michiganensis_genomic.fna,geranomyces_michiganensis_cds.fna,geranomyces_michiganensis
thoreauomyces_humboldtii,thoreauomyces_humboldtii_genomic.fna,thoreauomyces_humboldtii_cds.fna,thoreauomyces_humboldtii
coemansia_sp.,coemansia_sp._rsa_25_genomic.fna,coemansia_sp._rsa_25_cds.fna,coemansia_sp._rsa_25
spiromyces_aspiralis,spiromyces_aspiralis_genomic.fna,spiromyces_aspiralis_cds.fna,spiromyces_aspiralis
dispira_simplex,dispira_simplex_genomic.fna,dispira_simplex_cds.fna,dispira_simplex
coemansia_sp.,coemansia_sp._rsa_1646_genomic.fna,coemansia_sp._rsa_1646_cds.fna,coemansia_sp._rsa_1646
aspergillus_carlsbadensis,aspergillus_carlsbadensis_genomic.fna,aspergillus_carlsbadensis_cds.fna,aspergillus_carlsbadensis
exobasidium_rhododendri,exobasidium_rhododendri_genomic.fna,exobasidium_rhododendri_cds.fna,exobasidium_rhododendri
watsoniomyces_obsoletus,watsoniomyces_obsoletus_genomic.fna,watsoniomyces_obsoletus_cds.fna,watsoniomyces_obsoletus
candelina_submexicana,candelina_submexicana_genomic.fna,candelina_submexicana_cds.fna,candelina_submexicana
sclerophora_amabilis,sclerophora_amabilis_genomic.fna,sclerophora_amabilis_cds.fna,sclerophora_amabilis
chaenotheca_gracillima,chaenotheca_gracillima_genomic.fna,chaenotheca_gracillima_cds.fna,chaenotheca_gracillima
thelocarpon_impressellum,thelocarpon_impressellum_genomic.fna,thelocarpon_impressellum_cds.fna,thelocarpon_impressellum
candelaria_pacifica,candelaria_pacifica_genomic.fna,candelaria_pacifica_cds.fna,candelaria_pacifica
aspergillus_egyptiacus,aspergillus_egyptiacus_genomic.fna,aspergillus_egyptiacus_cds.fna,aspergillus_egyptiacus
cunninghamella_echinulata,cunninghamella_echinulata_genomic.fna,cunninghamella_echinulata_cds.fna,cunninghamella_echinulata
piptocephalis_tieghemiana,piptocephalis_tieghemiana_genomic.fna,piptocephalis_tieghemiana_cds.fna,piptocephalis_tieghemiana
geotrichum_bryndzae,geotrichum_bryndzae_genomic.fna,geotrichum_bryndzae_cds.fna,geotrichum_bryndzae
fusarium_sp.,fusarium_sp._ph1_genomic.fna,fusarium_sp._ph1_cds.fna,fusarium_sp._ph1
daldinia_sp.,daldinia_sp._fl1419_genomic.fna,daldinia_sp._fl1419_cds.fna,daldinia_sp._fl1419
fusarium_keratoplasticum,fusarium_keratoplasticum_genomic.fna,fusarium_keratoplasticum_cds.fna,fusarium_keratoplasticum
fusarium_sp.,fusarium_sp._lhs14.1_genomic.fna,fusarium_sp._lhs14.1_cds.fna,fusarium_sp._lhs14.1
globomyces_pollinis-pini,globomyces_pollinis-pini_genomic.fna,globomyces_pollinis-pini_cds.fna,globomyces_pollinis-pini
ramicandelaber_brevisporus,ramicandelaber_brevisporus_genomic.fna,ramicandelaber_brevisporus_cds.fna,ramicandelaber_brevisporus
chytriomyces_cf.,chytriomyces_cf._hyalinus_jel632_genomic.fna,chytriomyces_cf._hyalinus_jel632_cds.fna,chytriomyces_cf._hyalinus_jel632
xylariaceae_sp.,xylariaceae_sp._fl1651_genomic.fna,xylariaceae_sp._fl1651_cds.fna,xylariaceae_sp._fl1651
chytriomyces_sp.,chytriomyces_sp._mp71_genomic.fna,chytriomyces_sp._mp71_cds.fna,chytriomyces_sp._mp71
geranomyces_variabilis,geranomyces_variabilis_genomic.fna,geranomyces_variabilis_cds.fna,geranomyces_variabilis
martensiomyces_pterosporus,martensiomyces_pterosporus_genomic.fna,martensiomyces_pterosporus_cds.fna,martensiomyces_pterosporus
penicillium_egyptiacum,penicillium_egyptiacum_genomic.fna,penicillium_egyptiacum_cds.fna,penicillium_egyptiacum
penicillium_olsonii,penicillium_olsonii_genomic.fna,penicillium_olsonii_cds.fna,penicillium_olsonii
blastocladiella_britannica,blastocladiella_britannica_genomic.fna,blastocladiella_britannica_cds.fna,blastocladiella_britannica
colletotrichum_sp.,colletotrichum_sp._sar_10_77_genomic.fna,colletotrichum_sp._sar_10_77_cds.fna,colletotrichum_sp._sar_10_77
colletotrichum_sp.,colletotrichum_sp._sar11_59_genomic.fna,colletotrichum_sp._sar11_59_cds.fna,colletotrichum_sp._sar11_59
colletotrichum_sp.,colletotrichum_sp._sar11_57_genomic.fna,colletotrichum_sp._sar11_57_cds.fna,colletotrichum_sp._sar11_57
colletotrichum_sp.,colletotrichum_sp._sar11_239_genomic.fna,colletotrichum_sp._sar11_239_cds.fna,colletotrichum_sp._sar11_239
colletotrichum_sp.,colletotrichum_sp._sar11_240_genomic.fna,colletotrichum_sp._sar11_240_cds.fna,colletotrichum_sp._sar11_240
colletotrichum_sp.,colletotrichum_sp._sar_10_86_genomic.fna,colletotrichum_sp._sar_10_86_cds.fna,colletotrichum_sp._sar_10_86
colletotrichum_sp.,colletotrichum_sp._sar_10_75_genomic.fna,colletotrichum_sp._sar_10_75_cds.fna,colletotrichum_sp._sar_10_75
colletotrichum_sp.,colletotrichum_sp._sar_10_70_genomic.fna,colletotrichum_sp._sar_10_70_cds.fna,colletotrichum_sp._sar_10_70
colletotrichum_sp.,colletotrichum_sp._sar_10_71_genomic.fna,colletotrichum_sp._sar_10_71_cds.fna,colletotrichum_sp._sar_10_71
diplocarpon_mali,diplocarpon_mali_genomic.fna,diplocarpon_mali_cds.fna,diplocarpon_mali
marasmius_tenuissimus,marasmius_tenuissimus_genomic.fna,marasmius_tenuissimus_cds.fna,marasmius_tenuissimus
hypoxylon_trugodes,hypoxylon_trugodes_genomic.fna,hypoxylon_trugodes_cds.fna,hypoxylon_trugodes
